MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
BURGLARY
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT/OTHER
THEFT/OTHER
BURGLARY
SEX ABUSE
ROBBERY
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT F/AUTO
ROBBERY
BURGLARY
THEFT/OTHER
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
BURGLARY
THEFT/OTHER
BURGLARY
BURGLARY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
BURGLARY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
MOTOR VEHICLE THEFT
ROBBERY
BURGLARY
MOTOR VEHICLE THEFT
BURGLARY
ROBBERY
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT/OTHER
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
ROBBERY
THEFT/OTHER
BURGLARY
THEFT/OTHER
SEX ABUSE
ROBBERY
THEFT/OTHER
THEFT/OTHER
ROBBERY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
ROBBERY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
BURGLARY
BURGLARY
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
ROBBERY
THEFT/OTHER
ROBBERY
BURGLARY
THEFT F/AUTO
ROBBERY
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
THEFT/OTHER
ROBBERY
THEFT F/AUTO
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
BURGLARY
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
BURGLARY
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
BURGLARY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ROBBERY
ROBBERY
THEFT/OTHER
BURGLARY
BURGLARY
THEFT/OTHER
THEFT/OTHER
ROBBERY
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
ROBBERY
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
ROBBERY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
ROBBERY
ASSAULT W/DANGEROUS WEAPON
ROBBERY
ROBBERY
THEFT/OTHER
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
MOTOR VEHICLE THEFT
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
ROBBERY
ROBBERY
MOTOR VEHICLE THEFT
ROBBERY
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
ROBBERY
ROBBERY
MOTOR VEHICLE THEFT
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
ROBBERY
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
MOTOR VEHICLE THEFT
ROBBERY
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
BURGLARY
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT/OTHER
BURGLARY
THEFT F/AUTO
ROBBERY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
THEFT/OTHER
THEFT/OTHER
ROBBERY
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
MOTOR VEHICLE THEFT
ROBBERY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
THEFT F/AUTO
ROBBERY
ASSAULT W/DANGEROUS WEAPON
ROBBERY
BURGLARY
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
THEFT F/AUTO
ROBBERY
BURGLARY
ROBBERY
ASSAULT W/DANGEROUS WEAPON
ROBBERY
THEFT F/AUTO
ROBBERY
ROBBERY
ROBBERY
ASSAULT W/DANGEROUS WEAPON
ASSAULT W/DANGEROUS WEAPON
ROBBERY
ROBBERY
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
ROBBERY
BURGLARY
THEFT F/AUTO
ROBBERY
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
ROBBERY
ROBBERY
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
BURGLARY
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT/OTHER
ROBBERY
THEFT/OTHER
MOTOR VEHICLE THEFT
BURGLARY
MOTOR VEHICLE THEFT
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
BURGLARY
MOTOR VEHICLE THEFT
ROBBERY
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ARSON
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
BURGLARY
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
BURGLARY
BURGLARY
BURGLARY
THEFT/OTHER
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
BURGLARY
ROBBERY
ROBBERY
BURGLARY
THEFT/OTHER
MOTOR VEHICLE THEFT
ROBBERY
BURGLARY
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
ROBBERY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
MOTOR VEHICLE THEFT
ROBBERY
BURGLARY
BURGLARY
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
BURGLARY
MOTOR VEHICLE THEFT
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
BURGLARY
THEFT/OTHER
THEFT/OTHER
BURGLARY
ROBBERY
BURGLARY
ROBBERY
THEFT F/AUTO
BURGLARY
THEFT/OTHER
BURGLARY
BURGLARY
BURGLARY
BURGLARY
BURGLARY
ROBBERY
THEFT/OTHER
BURGLARY
BURGLARY
ROBBERY
ROBBERY
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
BURGLARY
BURGLARY
BURGLARY
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
BURGLARY
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
BURGLARY
THEFT/OTHER
BURGLARY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
BURGLARY
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
BURGLARY
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ROBBERY
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
BURGLARY
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
BURGLARY
MOTOR VEHICLE THEFT
THEFT/OTHER
BURGLARY
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
HOMICIDE
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
BURGLARY
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT/OTHER
ROBBERY
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT F/AUTO
BURGLARY
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
BURGLARY
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
ROBBERY
ROBBERY
ROBBERY
THEFT/OTHER
MOTOR VEHICLE THEFT
BURGLARY
MOTOR VEHICLE THEFT
ROBBERY
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
ASSAULT W/DANGEROUS WEAPON
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
BURGLARY
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
SEX ABUSE
BURGLARY
BURGLARY
BURGLARY
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT F/AUTO
BURGLARY
BURGLARY
ROBBERY
BURGLARY
THEFT/OTHER
THEFT F/AUTO
ROBBERY
ROBBERY
ROBBERY
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
ROBBERY
BURGLARY
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT/OTHER
ROBBERY
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
ROBBERY
ROBBERY
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT/OTHER
MOTOR VEHICLE THEFT
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
MOTOR VEHICLE THEFT
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
BURGLARY
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
BURGLARY
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
BURGLARY
THEFT/OTHER
MOTOR VEHICLE THEFT
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
ROBBERY
THEFT/OTHER
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
MOTOR VEHICLE THEFT
ROBBERY
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
ROBBERY
BURGLARY
ROBBERY
ROBBERY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
THEFT F/AUTO
BURGLARY
ROBBERY
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
ROBBERY
THEFT/OTHER
BURGLARY
BURGLARY
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
ROBBERY
ROBBERY
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
ROBBERY
ASSAULT W/DANGEROUS WEAPON
ROBBERY
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
ROBBERY
BURGLARY
THEFT F/AUTO
ROBBERY
ROBBERY
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT/OTHER
ROBBERY
BURGLARY
ROBBERY
THEFT F/AUTO
ROBBERY
ROBBERY
THEFT F/AUTO
MOTOR VEHICLE THEFT
BURGLARY
THEFT/OTHER
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
BURGLARY
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
HOMICIDE
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
BURGLARY
THEFT/OTHER
MOTOR VEHICLE THEFT
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
BURGLARY
THEFT F/AUTO
BURGLARY
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT/OTHER
THEFT F/AUTO
BURGLARY
ROBBERY
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
THEFT F/AUTO
ROBBERY
MOTOR VEHICLE THEFT
THEFT/OTHER
BURGLARY
BURGLARY
THEFT/OTHER
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
SEX ABUSE
ROBBERY
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ROBBERY
THEFT/OTHER
ROBBERY
BURGLARY
ASSAULT W/DANGEROUS WEAPON
BURGLARY
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
ASSAULT W/DANGEROUS WEAPON
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT F/AUTO
ROBBERY
ROBBERY
THEFT/OTHER
MOTOR VEHICLE THEFT
ASSAULT W/DANGEROUS WEAPON
MOTOR VEHICLE THEFT
ROBBERY
THEFT F/AUTO
THEFT F/AUTO
THEFT/OTHER
THEFT F/AUTO
THEFT F/AUTO
ASSAULT W/DANGEROUS WEAPON
THEFT/OTHER
ROBBERY
THEFT F/AUTO
THEFT/OTHER
BURGLARY
ROBBERY
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT/OTHER
MOTOR VEHICLE THEFT
BURGLARY
THEFT F/AUTO
ROBBERY
MOTOR VEHICLE THEFT
ROBBERY
ROBBERY
THEFT/OTHER
ROBBERY
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT/OTHER
BURGLARY
THEFT F/AUTO
THEFT/OTHER
ROBBERY
ROBBERY
ROBBERY
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
ROBBERY
ROBBERY
ROBBERY
ROBBERY
ROBBERY
BURGLARY
ASSAULT W/DANGEROUS WEAPON
ASSAULT W/DANGEROUS WEAPON
BURGLARY
THEFT F/AUTO
BURGLARY
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
THEFT F/AUTO
MOTOR VEHICLE THEFT
ASSAULT W/DANGEROUS WEAPON
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
MOTOR VEHICLE THEFT
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT F/AUTO
THEFT/OTHER
THEFT/OTHER
MOTOR VEHICLE THEFT
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT/OTHER
THEFT F/AUTO
ROBBERY
THEFT/OTHER
THEFT/OTHER
BURGLARY
ROBBERY
THEFT F/AUTO
THEFT/OTHER
BURGLARY
THEFT/OTHER
