1269,38.862123,-76.9713636
1255,38.8994059,-76.97099981
1323,38.9382,-77.0335
1350,38.899969,-77.0168021
1320,38.894137136,-77.022021
1367,38.9167985,-77.03707181
60,38.92789,-77.02073
1428,38.8947972,-77.0239912
38,38.9050253,-77.0701582
120,38.9073718,-77.00915011
61,38.8969623,-77.0079926
81,38.897253,-77.019086
173,38.924503,-76.97899691
149,38.897383,-77.0091681
390,38.958405,-77.05778791
500,38.9594167,-77.08561721
496,38.8950082,-77.030206
608,38.9119934,-77.03223621
534,38.880196,-76.98214
563,38.914878,-77.018822
600,38.94089105,-76.9946844503
579,38.9119352,-77.04166751
616,38.9124491,-77.042048
586,38.884353,-76.998294
650,38.931149,-77.0329
626,38.90659055,-76.9872658875
655,38.9168491,-77.03872051
659,38.887616,-76.9529829
683,38.928553,-77.0298661
659,38.8314114,-76.9989957
649,38.903943,-77.040561
643,38.905591,-76.991119
690,38.8950082,-77.0302061
721,38.9381198,-77.0245787
719,38.894901,-76.9763231
711,38.915694,-77.0240731
720,38.91543325,-77.0299645914
733,38.89080445,-76.9552809976
765,38.9148091,-77.0849534
817,38.9381198,-77.0245787
848,38.9065755,-77.04201151
900,38.927739,-77.0262321
918,38.874476,-76.9728871
903,38.9072501,-77.0239689
954,38.9303139,-76.979168484
977,38.902437,-77.016335
979,38.906807,-76.952617
926,38.886831,-76.9838262
906,38.928183,-76.9806291
993,38.93015405,-77.019940999
995,38.924885,-77.032149
1013,38.86762055,-76.9555439918
1031,38.893561,-76.9575073
1047,38.865137,-76.9648099
939,38.90716,-77.045842
1098,38.8911387,-76.9820380247
1125,38.88365,-76.996073
1080,38.8971575644,-76.9725575119
1230,38.9117955,-77.0319492
1225,38.927447,-77.072172
1196,38.9285842058,-77.0349225191
1222,38.912373,-77.0387331
1260,38.9092901,-76.9774141
1237,38.8969623,-77.00799261
1257,38.861133,-77.00093091
1290,38.8291953,-76.9962111
0,38.9069768,-77.05072911
1310,38.8898536,-76.95308951
1380,38.9381198,-77.0245787
1381,38.950758,-77.025651
11,38.913874,-76.987275
1376,38.859758,-76.989277
1403,38.9444336,-77.06432431
1434,38.904606,-77.012333
21,38.9134144,-77.0529797702
26,38.9388202043,-77.0168283332
88,38.9222226219,-77.0211652922
128,38.90255205,-76.975254524
123,38.898233,-77.0282361
118,38.9381198,-77.0245787
151,38.8897298,-76.9567291
150,38.871527,-76.9731868
265,38.82939725,-76.9935156185
284,38.8825678,-76.9899376984
298,38.916414,-77.0417611
306,38.900348,-77.0351621
340,38.939741,-77.0275129
369,38.9183042,-77.02738861
415,38.882601,-76.996074
402,38.8825678,-76.9899376984
439,38.8825678,-76.9899376984
432,38.9148717,-77.0190990535
464,38.8610561,-76.9671783079
600,38.915697,-77.028187
490,38.916021,-77.017457
536,38.9279108,-76.9880590283
524,38.9391131,-77.03644311
556,38.911046,-77.0488241
562,38.920791,-77.04222771
585,38.8959841,-77.0229721
600,38.8994432018,-76.9458562478
603,38.8349201,-76.9912577744
616,38.8858259,-76.9572848685
640,38.9381198,-77.02457871
660,38.840577,-77.00662591
613,38.9064,-77.0094
611,38.922816,-77.031946
720,38.879111,-76.9844099
690,38.896916,-76.9914341
696,38.9050143,-77.06302341
714,38.887672,-76.978838
780,38.928992,-77.023408
732,38.876799,-76.96749
728,38.927448,-77.03267
780,38.8947972,-77.0239912
840,38.913255,-77.024126
861,38.8728178,-77.0097331747
800,38.830451,-77.0090599
859,38.885428,-76.978849
899,38.906807,-76.952617
900,38.9020951,-76.9442917
883,38.897415,-76.985347
906,38.9381198,-77.02457871
867,38.8684257,-76.9734203237
980,38.905781,-77.045001
960,38.9381198,-77.0245787
915,38.9509321,-77.0382247
925,38.88155135,-76.9877943215
990,38.939741,-77.0275129
941,38.85957,-76.97318
965,38.91423605,-77.0201852269
968,38.9398823,-77.0299183
969,38.8846267,-76.9596054426
951,38.924503,-76.9789969
989,38.9072501,-77.0239689
1024,38.8741741,-77.0159647
1012,38.8978142,-77.0493529963
1013,38.9005216,-76.9436186
1005,38.8727593,-77.0142976371
1030,38.920886,-77.0271411
1035,38.9271,-77.0327
1024,38.886773,-76.9772629
963,38.950948,-77.019284
1079,38.906429,-77.0386011
1130,38.920791,-77.04222771
1116,38.9080067,-77.04255451
1080,38.8626221,-76.956484
1180,38.9173421641,-76.979565219
1076,38.9173421641,-76.979565219
1158,38.909568,-77.0321121
1151,38.9389312,-77.03400331
1085,38.93129,-77.007023
1204,38.89973,-77.0282411
1222,38.9059303,-77.0149987
1272,38.903882,-77.00082511
1197,38.841755,-76.9985541
1247,38.873118,-76.969931
1212,38.902648,-77.0395481
1286,38.9050253,-77.07015821
1299,38.869351,-76.9708341
1292,38.898233,-77.0282361
1377,38.9243276,-77.04050641
1332,38.9109846,-77.0387619058
1303,38.9349300451,-77.0540267532
1324,38.887616,-76.9529829
1328,38.897262,-77.0297811
1394,38.9003748,-76.9900272
1343,38.912754,-77.027922
4,38.908696,-77.0200071
158,38.9030851,-76.9947561806
1410,38.930963,-77.023667
1428,38.923511,-77.037163892
1429,38.9025635,-77.05292351
1415,38.8971375,-77.02434791
24,38.8797148399,-76.9872446649
98,38.9080067,-77.0425545
54,38.910567,-77.0621
61,38.9025911,-76.9915264
129,38.903659,-77.0401691
102,38.9029566,-77.02318871
143,38.8832141,-77.0083918
190,38.906028,-77.0062653
280,38.925664,-76.996015
241,38.881269,-76.9961809
248,38.887616,-76.9529829
405,38.9029566,-77.02318871
390,38.900128,-77.0418581
480,38.9004062,-76.9947534
480,38.9000144,-77.0150161
409,38.900837,-77.0064719
514,38.897263,-77.0261431
618,38.91559125,-76.9744577131
547,38.9182662,-77.00085207
534,38.893561,-76.9575073
554,38.8625017,-76.9901811
600,38.881332,-76.988204
620,38.933411,-77.036561
540,38.9230626,-77.0390929
609,38.8897298,-76.9567291
660,38.94845,-77.017586
633,38.860918,-77.000308
638,38.9167716,-77.02994451
659,38.90600705,-77.0388671643
633,38.8909363,-76.9983556
660,38.908577,-77.061368
641,38.9082717388,-77.0495491108
650,38.915565,-77.0020279
679,38.9338663,-76.9885829942
635,38.920791,-77.0422277
718,38.904603,-77.00891
676,38.91770685,-77.0498038766
602,38.919577,-77.041862
693,38.90579505,-76.9759802066
669,38.865464,-76.951232
709,38.91466025,-77.0393452042
0,38.918621,-77.0418842
749,38.914085,-77.0181779
719,38.850705,-76.9822311
697,38.904595,-76.9459149
747,38.883738,-76.9949719
762,38.901949,-76.9455589
766,38.956575,-77.019787
718,38.94464,-77.03049
780,38.9085745,-77.0297798
807,38.9085745,-77.0297798
830,38.899969,-77.0168021
865,38.932282,-77.0241272016
811,38.9051564681,-77.00578
878,38.9408702,-76.989522131
906,38.926011,-77.08143
900,38.948209,-77.02553
920,38.95388,-77.0562179
937,38.91934865,-76.987054955
965,38.9154166,-77.0273583
893,38.9022524,-77.0219384
993,38.93471035,-77.02999235
973,38.874323,-76.972083
805,38.8918011233,-76.9516608479
1017,38.864521,-76.9991119
1030,38.9173550356,-77.0166454765
1054,38.878098,-77.0106489
1021,38.919884,-77.000462
1026,38.9352671,-77.065103866
977,38.9155717,-77.0326033
1057,38.906807,-76.9526171
1080,38.8996858049,-76.9901351
1102,38.951853,-77.06015991
1172,38.9072501,-77.0239689
1165,38.904711,-76.95043191
1192,38.950465,-77.05630891
1180,38.8894239,-76.9384044
1110,38.84023645,-76.9927049379
1242,38.915489,-77.023104
1213,38.898233,-77.0282361
1223,38.9167716,-77.02994451
1220,38.937723,-77.024623
1310,38.905185,-77.0489691
1224,38.885763,-76.9890189
1281,38.923439,-76.9726969
1359,38.871527,-76.9731868
1326,38.923117,-77.0004831
1318,38.8994059,-76.97099981
1357,38.9299956,-77.1029470069
1380,38.9020697,-76.98238751
1352,38.928811,-77.027643
1379,38.93247,-77.02059
1369,38.913191,-77.016329
1383,38.851946,-76.987047
59,38.900785,-77.020067
1428,38.950044,-76.9976649
1438,38.9098088,-77.0305951077
1385,38.93512,-77.0240071
1436,38.9336954,-76.9912363
1369,38.879161,-77.0174441
1430,38.9381198,-77.02457871
57,38.864758,-76.979738
139,38.8966429959,-77.0152857698
132,38.90304445,-76.9820352097
225,38.902167,-77.0324088
778,38.877447,-77.013774
209,38.8311476,-76.9999578713
216,38.924873,-77.0219149
212,38.8869384,-76.9897961237
204,38.9155964,-77.0703479433
212,38.909561,-77.02006
300,38.8761228,-77.0036151
360,38.9101964,-77.07545391
339,38.940818,-77.0412849
354,38.9289784,-77.032911
213,38.901142,-77.0419551
539,38.902294,-77.0438181
464,38.9050473,-77.06131391
481,38.9021892,-77.03493581
518,38.922552,-77.027141
560,38.90678985,-76.9989921573
564,38.91667925,-77.0680747154
570,38.8832141,-77.0083918
586,38.901949,-76.9455589
569,38.93119385,-77.0305193317
669,38.836428,-77.0006851
601,38.883947,-76.9834471
678,38.9205338759,-76.9985814015
720,38.9429633,-77.0694853907
725,38.853026,-76.983009
927,38.89825435,-76.9794172359
741,38.910819,-77.0813411
900,38.89925495,-76.9424085005
1020,38.8932784,-76.9487457
938,38.8994902,-76.9757239
933,38.8856741,-76.99770611
1020,38.883614,-76.9948671
952,38.93488645,-77.0828855086
917,38.901294,-76.9807881
960,38.888784,-76.9560729
963,38.911941,-77.006389
965,38.900286,-76.9982841
1020,38.944986,-77.038973
974,38.949673,-77.05773691
935,38.9381198,-77.0245787
973,38.827092081,-77.0004393232
1028,38.9338185,-76.990825
1046,38.9444336,-77.0643243
1032,38.925438,-77.035537
1020,38.9197840139,-77.0289350908
1070,38.9105385,-77.04702251
1080,38.863901,-76.983776
1210,38.8975162,-76.9993173984
1080,38.897455,-76.998554
1086,38.87048,-76.9736479
1081,38.899969,-77.0168021
1085,38.938634,-77.023345
1117,38.881355,-76.9993541
1170,38.92645,-77.032513
1280,38.914011,-77.032108
1338,38.881199,-77.015352
1255,38.902437,-77.0163351
1262,38.881143,-76.990141
1222,38.909076,-77.0305469392
1268,38.93129,-77.007023
1253,38.9050143,-77.06302341
1276,38.8888347,-77.0003907618
1357,38.8977821,-76.9847443235
45,38.9065465,-77.04379161
1434,38.829082,-76.9983911
33,38.897263,-77.0261431
1415,38.94556,-76.9976699
225,38.9065465,-77.04379161
300,38.93119385,-77.0305193317
382,38.93119385,-77.0305193317
472,38.915565,-77.0020279
471,38.944783,-77.07792791
457,38.8758731,-77.0132661345
495,38.93000825,-77.0575369659
510,38.9020951,-76.9442917
540,38.878598,-76.996004
579,38.920105,-77.0220451
510,38.925103,-76.985286749
486,38.88898865,-76.9557755
548,38.9381198,-77.02457871
575,38.905022,-77.05958541
504,38.84094195,-76.9958162
606,38.9157084,-77.0263227
500,38.8481077745,-76.9782372739
617,38.8572122,-76.9697216
605,38.9391131,-77.0364431
285,38.924673,-77.02987
719,38.934114,-77.05721321
650,38.91490415,-77.043763894
84,38.91490415,-77.043763894
764,38.91490415,-77.043763894
701,38.911942,-77.009054
795,38.90207255,-76.9764595745
787,38.857306,-76.9849739
756,38.900332,-77.0091661
818,38.896603,-77.048954
863,38.8918927,-76.9377609
829,38.9091748,-76.9843158
838,38.91244595,-77.0201373342
891,38.9000876,-76.9835469
923,38.9294491,-77.0299554798
892,38.90621425,-77.0308744728
990,38.9182589,-77.03225421
1189,38.870825,-76.974802
957,38.8994059,-76.97099981
957,38.9053573,-77.0655267
940,38.9285639,-77.03398831
965,38.947899,-77.0725779
959,38.889902,-76.951773
1013,38.932287,-77.0770489
1029,38.9097228936,-77.0459756809
1009,38.9175737,-77.02214971
1075,38.891014,-76.985352
1038,38.9070159,-77.03238141
1059,38.92015,-77.013705
1028,38.8839311,-76.9470199
1090,38.924012,-77.0526069
1105,38.884476,-76.950728
1109,38.939077,-77.0765409
1170,38.925061,-77.0087991
1133,38.9253073,-77.0778810022
1168,38.8825678,-76.9899376984
1125,38.9359895135,-77.0617963737
1264,38.8949955,-76.9997219
1212,38.9334825,-77.0686316
1163,38.917121,-77.013645
1166,38.902646,-77.026092
1201,38.933609,-77.070989
1185,38.9050253,-77.07015821
1230,38.92044165,-77.0402295346
1253,38.9034158703,-76.9728654118
1284,38.9074729,-77.061426
1300,38.879466,-76.9872891
223,38.890394,-76.951246
1339,38.9134489,-77.0431436772
1384,38.906464,-77.0136529
1412,38.847172,-76.9998439
1364,38.910941,-77.0507561
1400,38.89218785,-76.9993027922
45,38.858847,-76.9942269
39,38.9046911,-77.0572437
94,38.9046911,-77.0572437
226,38.90432615,-77.0202256733
262,38.870621,-76.9699061
307,38.915492,-77.041816
344,38.907617,-77.0704991
409,38.9294491,-77.0299554798
464,38.9003199,-77.0005716
412,38.8504825904,-76.9755993252
535,38.9289784,-77.032911
545,38.903943,-77.040561
577,38.911244,-77.0122681
650,38.901262,-77.038681
600,38.898233,-77.0282361
618,38.86038,-76.984805
600,38.906366,-77.008683
646,38.955273,-77.029799
603,38.9106452,-77.0664171479
705,38.909242,-76.999146
638,38.9193,-77.012254
634,38.9324328,-77.0301708069
631,38.9295025,-77.0354571
635,38.91138,-76.984989
765,38.886773,-76.97726291
667,38.9485288,-77.08055021
742,38.888753,-76.98349
635,38.8997323,-76.9425978
10,38.9175737,-77.0221497
685,38.9234607,-77.0446947215
786,38.911252,-77.04354
754,38.9594167,-77.08561721
665,38.897184,-77.02842231
855,38.9288791,-77.0300101415
840,38.9096894,-77.0425645
859,38.8986274,-77.02218851
828,38.9069957,-77.0360051
1029,38.9084164,-77.0834366997
947,38.9025635,-77.05292351
945,38.8805122,-77.0035094
1148,38.899708,-77.0163631
940,38.89289495,-76.9408947272
974,38.89939175,-77.0503879449
968,38.91053307,-77.0318478766
975,38.902648,-77.0395481
998,38.9322375385,-77.0309729231
1020,38.8593833172,-76.9912929641
1050,38.9117955,-77.03194921
1024,38.897454,-76.994453
1074,38.9002155816,-76.9448938982
1060,38.949673,-77.0577369
1107,38.926898,-77.0205561
1108,38.9391131,-77.0364431
1163,38.916915,-77.032109
1110,38.8638568,-76.9569977
1070,38.934003,-77.037935
1085,38.8674204,-76.9805253132
1140,38.90148755,-76.9928620003
1095,38.949006,-77.0352749
1102,38.926309,-77.00554
1147,38.903588,-76.991703
1175,38.8990409,-76.99821931
1200,38.90280875,-77.0606224881
1260,38.866686,-76.9841831
1198,38.8934537333,-76.95052121
1173,38.9076104,-77.04264661
1184,38.9138063,-77.0284484132
1224,38.909766,-77.01529
1272,38.8986346,-77.03992531
1270,38.898233,-77.0282361
1273,38.9139233,-77.0208793
1294,38.9092901,-76.9774141
1305,38.858847,-76.9942269
1295,38.911141,-77.0094019
1340,38.866576,-76.978857
1320,38.911258,-77.0172149043
1330,38.9218774,-77.0745733395
1439,38.915489,-77.023104
37,38.9003748,-76.9900272
1413,38.93568635,-77.0847301826
69,38.918209,-77.034635
95,38.907617,-77.0704991
129,38.915493,-77.038637
460,38.9143419,-77.0450812
483,38.8896998,-76.9560168
461,38.925103,-76.985286749
464,38.910224,-76.9848041
481,38.892664,-77.0121714
500,38.871527,-76.97318681
539,38.891979,-76.95123
510,38.8825678,-76.9899376984
533,38.8977247,-76.9769826507
528,38.9381198,-77.02457871
536,38.899936,-77.022021
554,38.9064403,-77.03564651
565,38.914309,-77.0418871
584,38.904641,-77.0411291
570,38.9026243,-77.0189276
572,38.8766709,-77.00035541
559,38.8888391,-76.9992998
576,38.9057869439,-77.0314148121
648,38.8610561,-76.9671783079
662,38.841755,-76.9985541
607,38.8910716,-76.9959983
656,38.90915925,-77.054973371
620,38.9148091,-77.0849534
720,38.949237,-77.015902
720,38.892664,-77.01217141
721,38.894909,-76.992751
743,38.896751,-76.983487
780,38.9284983,-77.0276658943
781,38.9594167,-77.08561721
750,38.9147906,-77.0462931
765,38.8994059,-76.97099981
859,38.9381198,-77.0245787
834,38.947899,-77.0725779
845,38.8694736,-76.9677561
864,38.922398,-76.992105
900,38.929398,-77.0837199
900,38.882669,-76.9914251
900,38.912733,-77.036621
803,38.902594,-76.998286
965,38.90304445,-76.9820352097
941,38.84217065,-76.993680262
1170,38.8983105,-77.0197776
885,38.8877926,-76.955776225
932,38.9003748,-76.9900272
917,38.9108059,-77.0090992
970,38.925475,-77.0419069
999,38.899363,-76.9854151
968,38.866576,-76.978857
986,38.902519,-77.0161759
960,38.911324,-77.0369665884
958,38.9481972,-77.0238969981
997,38.911249,-77.023051
1110,38.8832757,-76.9614523
990,38.91024,-77.0012531
894,38.91024,-77.001253
969,38.9381198,-77.0245787
1080,38.931054,-77.030958
1046,38.8874499,-76.9912898807
1082,38.897416,-76.992486
1069,38.9319063,-77.0210524
1130,38.9176856,-76.9718674854
1140,38.9126092,-77.0344145
1149,38.92244985,-76.9936710185
1108,38.888263,-76.9864429
1169,38.866686,-76.9841831
1112,38.9280070714,-76.9783193571
1204,38.8680902,-76.9787538307
1200,38.935049,-77.0886441
1301,38.9022789,-77.04518451
1308,38.8698929,-76.9601956
1285,38.9147906,-77.0462931
1385,38.903652,-77.0163321
1339,38.909747,-76.995761
1386,38.9289784,-77.032911
1400,38.920568,-77.0150751
1329,38.927657,-77.0326321
1395,38.902608,-77.0138691
1303,38.903943,-77.040561
17,38.900348,-77.0351621
197,38.9243276,-77.0405064
170,38.9167716,-77.0299445
366,38.909728,-77.025137
450,38.931816,-76.9995021
429,38.92743195,-77.0062013252
485,38.945445,-77.0636769
521,38.944783,-77.0779279
539,38.8832141,-77.0083918
540,38.8385801023,-76.9936599171
1425,38.92244985,-76.9936710185
525,38.9105668,-77.04317761
550,38.886043,-76.99686691
475,38.898441,-77.0320591
556,38.9004039,-77.0468771673
563,38.93559685,-76.9934600176
559,38.9485288,-77.08055021
538,38.90087905,-77.0519793548
573,38.9020951,-76.9442917
570,38.9059309,-77.0195872753
569,38.903861,-77.0346821
580,38.9331272585,-76.9964883754
600,38.860918,-77.000308
588,38.9053573,-77.06552671
636,38.899729,-77.020068
613,38.920627,-77.0716321
681,38.909765,-77.019032
659,38.858847,-76.9942269
720,38.841755,-76.998554
690,38.911204,-77.009976
637,38.939835,-77.02164331
720,38.91803,-77.028242
726,38.881338,-76.987658
692,38.9284983,-77.0276658943
664,38.9109846,-77.0387619058
696,38.881269,-76.9961809
780,38.90386925,-76.9947497254
772,38.928992,-77.023408
818,38.940822,-77.0039697059
795,38.9021892,-77.03493581
781,38.911046,-77.03211
780,38.949006,-77.03527491
780,38.902645,-77.027145
880,38.8825769,-76.99472361
863,38.8909219599,-76.9578585914
863,38.9041199,-77.02702591
807,38.932367,-76.9954659
819,38.9232919,-77.0354141
890,38.9016732,-76.9926429
897,38.9076104,-77.04264661
974,38.891973,-76.942451
916,38.9168439,-77.027265
856,38.90432615,-77.0202256733
888,38.904274,-76.9937579
917,38.907617,-77.070499
938,38.934067,-77.033397
947,38.90034,-76.9593849
984,38.902519,-77.0161759
1020,38.905185,-77.0489691
1005,38.929398,-77.0837199
1010,38.907942,-77.04321321
1005,38.93015405,-77.019940999
1016,38.9224485017,-76.9748380267
1049,38.95109675,-77.068179679
1020,38.903854,-77.002148
0,38.903854,-77.002148
1093,38.84196,-76.998291
1075,38.90224685,-77.0469924473
1062,38.9022256,-77.0397772
1130,38.919481,-76.971009
1110,38.9223206,-77.0734202239
1092,38.898229,-76.9506589
1114,38.917003,-77.0384772
1155,38.8615996,-76.96810281
1143,38.8474285062,-76.9820483703
1158,38.8947972,-77.0239912
1200,38.8486192,-77.001784106
1175,38.9050253,-77.0701582
1194,38.9223278,-77.04386761
1230,38.882669,-76.9914251
1182,38.8797148399,-76.9872446649
1230,38.9051564681,-77.00578
1280,38.886727,-76.9880986505
1232,38.8694736,-76.9677561
1279,38.876951,-77.0039421
1260,38.934546,-77.038804
1277,38.8872951,-77.00180061
1304,38.860918,-77.000308
1224,38.899036,-77.0021441
1294,38.914085,-77.0181779
1331,38.8765523,-77.01064851
1355,38.925409,-77.0324651
1375,38.93956605,-77.0299256015
1337,38.874209,-76.9749091
1319,38.902635,-76.992747
1410,38.8300723,-76.9962877
1408,38.88667835,-76.9479581844
105,38.901949,-76.9455589
1322,38.9221192,-77.0435397
1413,38.892664,-77.0121714
1402,38.8983105,-77.01977761
1428,38.935388,-76.9912159
180,38.9053621,-77.06301161
241,38.9427366,-77.0345440252
283,38.925142,-77.050291
337,38.8997323,-76.94259781
343,38.902645,-77.0271451
313,38.901406,-76.993597
405,38.863685,-76.9790239
416,38.9050253,-77.07015821
482,38.9085745,-77.0297798
490,38.9005216,-76.9436186
502,38.8825678,-76.9899376984
471,38.9246569,-76.9926824499
464,38.9050143,-77.06302341
535,38.898233,-77.0282361
521,38.9154343,-77.0348653
562,38.9040822,-77.06298151
540,38.899969,-77.0168021
540,38.955065,-77.0621209
557,38.9349300451,-77.0540267532
585,38.847929,-77.005413
600,38.899969,-77.0168021
719,38.847929,-77.005413
563,38.8418601,-77.0011567
570,38.911045,-77.030738
600,38.9142758,-77.0241369
645,38.8975596,-76.9713744
561,38.926089,-77.041721
649,38.9309245238,-77.0233950476
695,38.9020697,-76.98238751
717,38.920886,-77.027141
695,38.8994059,-76.97099981
740,38.9381198,-77.0245787
732,38.9059421,-77.04205451
682,38.8572122,-76.9697216
753,38.917003,-77.03847721
780,38.9333747,-77.0329589
813,38.916203,-77.029782
825,38.934081,-77.024115
791,38.907191,-77.008981
816,38.9064,-77.0094
699,38.924673,-77.02987
858,38.938799,-77.02981
990,38.906153,-77.012279
813,38.925575,-76.990261
832,38.927448,-77.03267
852,38.882121,-76.990148
900,38.891917,-76.9602269
873,38.9014669,-77.05031811
874,38.92967185,-77.0265521173
895,38.930963,-77.023667
877,38.920734,-77.045691
820,38.905745,-76.976319
870,38.873518,-76.9703411
979,38.907191,-77.008981
952,38.8498476,-77.0051342707
986,38.9243276,-77.0405064
996,38.91041185,-77.0154739511
1019,38.89965865,-76.9898142329
1020,38.8855042,-76.9881254009
1051,38.8851558,-76.9834685539
1061,38.9381198,-77.02457871
1020,38.8286407,-76.99499931
1110,38.893498,-76.980869
1068,38.891134,-76.98913091
1050,38.8624945,-76.9724397
1090,38.9182589,-77.03225421
1108,38.9078485,-77.0692872263
1119,38.8766318,-76.9615823423
1155,38.939741,-77.02751291
1220,38.93471035,-77.02999235
1165,38.840523,-76.9906862347
1275,38.9094711,-77.0153948664
1290,38.9378391,-77.0273726
1267,38.9010679388,-76.9829236327
1280,38.920791,-77.04222771
1194,38.905742,-77.0412861
1265,38.912733,-77.033353
1325,38.9037543,-77.05407341
1279,38.87048,-76.9736479
1308,38.8926027,-76.9520662
1322,38.8898536,-76.95308951
1339,38.910224,-76.984804
1342,38.8904737,-76.9529804
1380,38.883158,-77.0153471
60,38.8979857,-77.0451123599
1366,38.9140684,-77.0090931
1308,38.899933,-77.024071
1373,38.944163,-77.017387
15,38.937769,-77.023224
1366,38.92705475,-76.9842807847
1396,38.916963,-77.009065
1422,38.92161235,-76.9792402276
39,38.9005106,-76.9855039
25,38.898995,-77.001881
40,38.8894239,-76.9384044
46,38.9064,-77.0094
93,38.901261,-77.0367041
133,38.901949,-76.9455589
57,38.888661,-76.955967
136,38.9285639,-77.0339883
115,38.933569,-77.0739639
73,38.888784,-76.9560729
